job_id,estimate_id,customer_id,service_id,crew_id,scheduled_date,completed_date,job_status,city,billed_revenue,estimated_labor_hours,actual_labor_hours,estimated_material_cost,actual_material_cost,rework_flag,weather_delay_flag,travel_minutes,customer_rating
916647,,414,2,2,2025-02-16,2025-02-16,Completed,Franklin,96.79,0.86,0.85,18.99,16.01,0,0,18,4.4
911764,,294,2,4,2025-02-16,2025-02-16,Completed,Spring Hill,149.64,1.25,1.09,30.57,30.07,0,0,33,4.2
904436,,113,2,2,2025-02-16,2025-02-16,Completed,Franklin,98.88,0.8,0.7,23.27,24.31,0,0,23,4.7
900679,,16,2,5,2025-02-14,2025-02-16,Completed,Brentwood,96.38,0.9,0.99,20.16,19.3,0,1,40,4.7
916787,,418,2,2,2025-02-16,2025-02-16,Completed,Franklin,97.85,0.83,0.92,23.06,22.71,0,0,31,4.8
903825,,98,2,2,2025-02-16,2025-02-16,Completed,Franklin,86.25,0.83,0.86,22.7,21.41,0,0,36,4.7
908474,,204,2,2,2025-02-16,2025-02-16,Completed,Franklin,96.69,0.91,0.98,23.29,23.6,0,0,26,4.8
901669,,40,2,2,2025-02-16,2025-02-16,Completed,Franklin,89.86,0.85,0.76,23.7,23.41,0,0,23,4.5
914397,,362,2,3,2025-02-16,2025-02-16,Completed,Brentwood,101.16,0.86,0.95,24.22,22.63,0,0,11,4.5
909093,,219,2,2,2025-02-16,2025-02-16,Completed,Franklin,116.31,0.81,0.81,22.71,24.4,0,0,26,5.0
907937,,194,2,1,2025-02-16,2025-02-16,Completed,Nolensville,95.8,0.86,0.8,21.86,22.52,0,0,8,4.8
916093,,401,2,5,2025-02-16,2025-02-16,Completed,Nashville,95.23,0.95,0.86,20.97,23.53,0,0,18,4.2
913849,,350,2,4,2025-02-16,2025-02-16,Completed,Spring Hill,96.98,0.87,0.82,21.75,22.14,0,0,17,4.7
908642,,207,2,1,2025-02-16,2025-02-16,Completed,Brentwood,117.35,0.8,0.79,23.52,25.79,0,0,42,4.8
906166,,156,2,3,2025-02-16,2025-02-16,Completed,Brentwood,85.68,0.9,1.06,17.6,17.54,0,0,38,4.6
911453,,286,2,5,2025-02-16,2025-02-16,Completed,Spring Hill,89.24,0.8,0.79,23.62,23.16,0,0,29,5.0
903965,,102,2,2,2025-02-16,2025-02-16,Completed,Franklin,115.45,0.73,0.73,22.79,23.35,0,0,24,4.5
908266,,199,2,2,2025-02-16,2025-02-16,Completed,Franklin,129.25,1.12,1.19,30.38,28.24,0,0,20,4.6
909950,,241,2,2,2025-02-17,2025-02-17,Completed,Franklin,94.24,0.83,0.85,20.17,20.06,0,0,12,4.6
910364,,251,2,5,2025-02-17,2025-02-17,Completed,Nashville,94.03,0.94,0.97,24.06,24.74,0,0,8,4.6
916505,,411,2,2,2025-02-17,2025-02-17,Completed,Franklin,178.27,1.66,1.72,42.06,38.98,0,0,38,4.6
906722,,170,2,1,2025-02-17,2025-02-17,Completed,Nolensville,126.17,1.06,1.03,30.93,36.34,0,0,28,4.7
917795,51680,410,8,4,2025-02-17,2025-02-17,Completed,Spring Hill,844.76,8.2,8.16,103.65,90.57,0,0,10,4.4
911183,,279,2,2,2025-02-17,2025-02-17,Completed,Franklin,87.26,0.8,0.81,22.44,22.56,0,0,8,4.4
909649,,233,2,1,2025-02-17,2025-02-17,Completed,Nolensville,119.43,1.12,1.01,31.18,33.35,0,0,12,4.7
915687,,391,2,2,2025-02-17,2025-02-17,Completed,Franklin,116.97,0.82,0.83,24.37,23.11,0,0,17,4.3
904031,,103,2,3,2025-02-17,2025-02-17,Completed,Franklin,124.8,1.2,1.31,27.19,27.3,0,0,45,4.4
904953,,124,2,2,2025-02-17,2025-02-17,Completed,Franklin,122.54,1.14,1.03,31.93,35.84,0,0,19,4.6
902898,,70,2,1,2025-02-17,2025-02-17,Completed,Franklin,110.55,0.79,0.88,20.27,22.26,0,0,36,5.0
912593,,318,2,1,2025-02-17,2025-02-17,Completed,Nolensville,97.24,0.89,0.81,23.31,22.12,0,0,17,5.0
907464,,184,2,3,2025-02-17,2025-02-17,Completed,Brentwood,120.55,1.34,1.82,26.79,24.79,0,0,13,4.8
910637,,259,2,5,2025-02-17,2025-02-17,Completed,Nashville,188.88,1.63,1.63,38.36,38.25,0,0,25,5.0
913270,,336,2,1,2025-02-17,2025-02-17,Completed,Nolensville,136.18,1.32,1.26,29.79,28.01,0,0,18,4.9
909546,,231,2,1,2025-02-17,2025-02-17,Completed,Nolensville,130.43,1.15,1.17,33.91,32.89,0,0,20,4.4
904332,,110,2,1,2025-02-16,2025-02-17,Completed,Nolensville,124.1,0.88,0.91,23.67,24.17,0,1,20,4.8
917622,51344,328,8,1,2025-02-17,2025-02-17,Completed,Spring Hill,482.89,5.77,5.52,69.84,66.7,0,0,62,4.4
911829,,295,2,4,2025-02-18,2025-02-18,Completed,Spring Hill,116.03,0.92,0.85,22.81,24.89,0,0,25,5.0
913679,,347,2,4,2025-02-18,2025-02-18,Completed,Spring Hill,92.5,0.73,0.64,21.65,20.4,0,0,25,4.8
900272,,7,2,3,2025-02-18,2025-02-18,Completed,Brentwood,94.52,0.91,1.08,25.34,25.26,0,0,10,4.4
904398,,111,2,2,2025-02-18,2025-02-18,Completed,Franklin,97.48,0.85,0.69,21.73,20.79,0,0,25,4.4
917550,51213,295,5,1,2025-02-18,2025-02-18,Completed,Spring Hill,449.14,5.81,6.3,40.64,37.21,0,0,15,4.9
909846,,236,2,1,2025-02-18,2025-02-18,Completed,Nolensville,174.48,1.52,1.42,44.13,43.44,0,0,28,4.6
906488,,165,2,1,2025-02-18,2025-02-18,Completed,Franklin,86.87,0.89,0.82,22.39,22.66,0,0,27,4.9
911556,,288,2,4,2025-02-18,2025-02-18,Completed,Spring Hill,105.22,0.89,0.77,23.23,25.87,0,0,33,5.0
901424,,35,2,1,2025-02-18,2025-02-18,Completed,Brentwood,91.81,0.78,0.7,21.51,21.45,0,0,33,4.9
916337,,408,2,4,2025-02-17,2025-02-18,Completed,Brentwood,97.45,0.88,0.77,24.5,25.65,0,1,41,4.6
906798,,172,2,3,2025-02-16,2025-02-18,Completed,Nashville,96.28,0.74,0.86,20.32,23.41,0,1,12,4.8
905339,,138,2,5,2025-02-18,2025-02-18,Completed,Nashville,89.56,0.82,0.75,22.29,20.73,0,0,41,5.0
909470,,229,2,3,2025-02-18,2025-02-18,Completed,Brentwood,97.12,0.83,1.07,22.54,20.21,0,0,17,4.1
914925,,375,2,3,2025-02-18,2025-02-18,Completed,Brentwood,99.7,0.84,1.11,21.02,21.57,0,0,30,4.9
906307,,159,2,3,2025-02-18,2025-02-18,Completed,Brentwood,150.99,1.2,1.33,31.2,25.22,0,0,25,4.6
917733,51566,383,5,2,2025-02-18,2025-02-18,Completed,Nashville,306.25,3.39,3.27,33.43,37.17,0,0,37,4.5
902556,,61,2,5,2025-02-16,2025-02-18,Completed,Nashville,115.1,0.77,0.7,21.25,23.09,0,1,16,5.0
907794,,191,2,3,2025-02-17,2025-02-18,Completed,Brentwood,191.23,1.74,2.13,43.69,41.93,0,1,23,4.3
902699,,65,2,3,2025-02-19,2025-02-19,Completed,Brentwood,100.55,0.81,0.91,21.34,21.8,1,0,9,4.2
913404,,340,2,4,2025-02-19,2025-02-19,Completed,Spring Hill,113.68,0.81,0.84,23.0,23.64,0,0,8,4.8
903001,,72,2,1,2025-02-19,2025-02-19,Completed,Nolensville,128.32,1.23,1.08,31.6,32.51,0,0,13,4.3
900782,,19,2,2,2025-02-19,2025-02-19,Completed,Franklin,92.27,0.91,1.02,22.45,26.34,0,0,40,4.6
908717,,209,2,1,2025-02-19,2025-02-19,Completed,Nolensville,103.16,0.87,0.89,21.41,20.91,0,0,19,5.0
915028,,377,2,3,2025-02-19,2025-02-19,Completed,Brentwood,131.84,1.06,1.4,30.61,30.37,0,0,13,4.9
914744,,371,2,1,2025-02-19,2025-02-19,Completed,Brentwood,96.91,0.88,0.93,21.15,19.76,0,0,28,4.4
903142,,79,2,3,2025-02-19,2025-02-19,Completed,Brentwood,85.61,0.81,0.9,23.79,21.56,0,0,18,4.6
906930,,175,2,1,2025-02-19,2025-02-19,Completed,Brentwood,157.41,1.06,1.05,24.73,27.55,0,0,35,4.5
908605,,206,2,1,2025-02-19,2025-02-19,Completed,Nolensville,100.6,0.87,0.85,23.29,23.46,0,0,33,4.7
911867,,298,2,5,2025-02-17,2025-02-19,Completed,Nashville,86.11,0.82,0.78,22.23,22.78,0,1,24,4.5
915991,,398,2,4,2025-02-19,2025-02-19,Completed,Spring Hill,107.96,0.85,0.85,21.58,19.41,0,0,38,4.5
912481,,314,2,2,2025-02-19,2025-02-19,Completed,Franklin,112.74,0.93,0.87,22.28,23.18,0,0,24,5.0
912244,,308,2,4,2025-02-19,2025-02-19,Completed,Brentwood,95.93,0.8,0.81,25.55,21.84,0,0,50,4.7
912697,,322,2,1,2025-02-19,2025-02-19,Completed,Nolensville,175.93,1.82,1.6,48.4,50.42,0,0,18,4.6
915622,,390,2,2,2025-02-19,2025-02-19,Completed,Franklin,92.52,0.82,0.72,22.12,21.14,0,0,23,4.6
900234,,6,2,4,2025-02-19,2025-02-19,Completed,Spring Hill,92.58,0.76,0.67,21.88,20.87,1,0,33,4.1
901773,,42,2,1,2025-02-18,2025-02-19,Completed,Nolensville,130.01,1.22,1.09,29.08,29.38,0,1,17,4.9
908133,,197,2,3,2025-02-19,2025-02-19,Completed,Nolensville,134.37,1.18,1.44,31.81,30.64,0,0,23,4.8
909263,,225,2,2,2025-02-19,2025-02-19,Completed,Franklin,97.04,0.83,0.8,24.54,22.57,0,0,16,4.8
909366,,227,2,3,2025-02-19,2025-02-19,Completed,Brentwood,95.05,0.86,0.8,19.27,17.88,0,0,26,4.7
915518,,388,2,1,2025-02-19,2025-02-19,Completed,Nolensville,96.35,0.95,0.99,25.68,25.38,0,0,21,5.0
907663,,188,2,1,2025-02-19,2025-02-19,Completed,Nolensville,108.96,0.93,0.83,20.58,21.19,0,0,12,4.7
916749,,417,2,1,2025-02-19,2025-02-19,Completed,Nolensville,99.0,0.86,0.88,21.76,22.07,0,0,29,4.5
914565,,366,2,5,2025-02-20,2025-02-20,Completed,Nashville,130.1,1.05,1.07,32.1,32.81,0,0,26,4.5
907597,,187,2,1,2025-02-20,2025-02-20,Completed,Nolensville,95.52,0.92,0.76,21.34,17.35,0,0,13,5.0
907164,,179,2,4,2025-02-20,2025-02-20,Completed,Spring Hill,145.79,1.2,1.17,29.18,26.93,0,0,17,4.6
905902,,148,2,3,2025-02-20,2025-02-20,Completed,Brentwood,89.02,0.77,0.95,22.23,22.35,0,0,20,4.5
913613,,345,2,4,2025-02-20,2025-02-20,Completed,Franklin,95.88,0.84,0.82,23.63,23.33,0,0,54,5.0
908003,,195,2,4,2025-02-20,2025-02-20,Completed,Nashville,103.36,0.95,0.91,22.63,24.25,0,0,22,4.5
915754,,393,2,3,2025-02-20,2025-02-20,Completed,Brentwood,120.97,1.11,1.38,29.35,28.7,0,0,34,4.9
910430,,252,2,5,2025-02-20,2025-02-20,Completed,Nashville,86.51,0.82,0.93,20.18,18.3,0,0,13,5.0
913203,,335,2,3,2025-02-20,2025-02-20,Completed,Brentwood,90.41,0.88,1.04,20.87,18.4,0,0,23,4.4
903654,,95,2,1,2025-02-20,2025-02-20,Completed,Nolensville,157.32,1.2,0.98,28.48,27.91,0,0,12,4.8
913538,,342,2,3,2025-02-20,2025-02-20,Completed,Brentwood,95.08,0.75,0.86,21.68,23.14,0,0,32,4.8
911388,,283,2,2,2025-02-20,2025-02-20,Completed,Franklin,174.72,1.84,1.93,41.66,43.52,1,0,34,4.4
903067,,76,2,4,2025-02-20,2025-02-20,Completed,Nolensville,102.9,0.75,0.72,21.28,20.54,0,0,35,4.6
900848,,21,2,4,2025-02-20,2025-02-20,Completed,Brentwood,141.65,1.18,1.06,32.49,30.12,0,0,44,4.2
914528,,365,2,1,2025-02-20,2025-02-20,Completed,Nolensville,98.7,0.79,0.75,21.22,18.37,0,0,21,4.6
903758,,97,2,3,2025-02-20,2025-02-20,Completed,Brentwood,135.51,1.15,1.34,31.44,32.25,0,0,8,4.3
916271,,406,2,5,2025-02-20,2025-02-20,Completed,Nashville,90.94,0.93,0.95,21.77,24.7,0,0,30,5.0
916233,,404,2,3,2025-02-20,2025-02-20,Completed,Brentwood,92.19,0.77,0.9,21.23,23.7,0,0,16,4.4
907230,,180,2,2,2025-02-20,2025-02-20,Completed,Franklin,129.55,1.14,1.12,29.27,30.16,0,0,32,4.8
912349,,312,2,5,2025-02-20,2025-02-20,Completed,Nashville,215.39,1.75,1.73,38.82,40.84,0,0,25,4.7
900614,,15,2,1,2025-02-20,2025-02-20,Completed,Nolensville,87.45,0.91,0.88,21.62,23.43,0,0,20,4.9
910704,,261,2,5,2025-02-21,2025-02-21,Completed,Nashville,94.9,0.75,0.78,22.47,21.31,0,0,24,4.3
917264,50634,154,8,5,2025-02-21,2025-02-21,Completed,Spring Hill,679.5,7.5,7.7,65.21,61.99,0,0,14,4.7
915161,,379,2,5,2025-02-21,2025-02-21,Completed,Brentwood,94.22,0.88,1.0,22.59,21.15,0,0,48,4.5
915821,,394,2,4,2025-02-21,2025-02-21,Completed,Spring Hill,116.64,0.88,0.83,20.84,19.73,0,0,20,4.7
900376,,10,2,3,2025-02-21,2025-02-21,Completed,Franklin,93.18,0.94,1.18,22.8,24.43,0,0,38,4.5
904162,,105,2,4,2025-02-21,2025-02-21,Completed,Franklin,92.73,0.79,0.79,20.76,23.82,0,0,30,4.8
909027,,216,2,4,2025-02-21,2025-02-21,Completed,Spring Hill,96.51,0.9,0.79,20.69,21.73,0,0,21,4.9
916402,,409,2,1,2025-02-21,2025-02-21,Completed,Brentwood,125.72,1.19,1.07,30.69,28.76,0,0,23,4.6
905538,,142,2,3,2025-02-21,2025-02-21,Completed,Nolensville,91.76,0.85,1.14,25.13,24.21,0,0,37,4.7
909432,,228,2,2,2025-02-21,2025-02-21,Completed,Franklin,128.04,1.14,1.13,32.46,32.75,0,0,38,5.0
915350,,385,2,2,2025-02-21,2025-02-21,Completed,Franklin,132.41,1.22,1.26,31.35,29.49,0,0,8,4.4
904265,,109,2,2,2025-02-21,2025-02-21,Completed,Nolensville,91.05,0.82,0.82,20.52,22.41,0,0,49,4.5
906865,,173,2,4,2025-02-21,2025-02-21,Completed,Spring Hill,132.12,1.14,1.14,29.59,31.11,0,0,16,4.6
902963,,71,2,5,2025-02-21,2025-02-21,Completed,Brentwood,97.06,0.89,0.99,24.56,25.73,0,0,28,4.7
912932,,329,2,4,2025-02-21,2025-02-21,Completed,Spring Hill,114.95,0.86,0.78,23.36,20.46,0,0,26,5.0
914668,,368,2,2,2025-02-21,2025-02-21,Completed,Franklin,96.75,0.84,0.73,23.26,23.35,0,0,26,4.6
915274,,383,2,5,2025-02-20,2025-02-21,Completed,Nashville,92.38,0.86,0.89,21.57,20.15,0,1,18,4.6
912036,,303,2,2,2025-02-21,2025-02-22,Completed,Franklin,122.34,1.09,1.13,26.5,26.81,0,1,14,4.7
917089,50306,73,6,3,2025-02-22,2025-02-22,Completed,Brentwood,2460.65,23.65,31.09,805.29,837.12,0,0,31,4.8
917309,50731,172,3,3,2025-02-23,2025-02-23,Completed,Nashville,515.8,6.71,9.2,127.27,125.49,0,0,39,4.5
910231,,249,2,2,2025-02-21,2025-02-23,Completed,Franklin,138.37,1.12,1.03,30.68,27.86,0,1,19,5.0
916927,50003,2,5,1,2025-02-27,2025-02-27,Completed,Brentwood,357.28,4.76,4.75,35.11,38.88,0,0,44,4.1
917634,51363,333,5,3,2025-02-28,2025-02-28,Completed,Nashville,391.8,4.44,6.18,30.39,25.98,0,0,29,4.4
916955,50054,18,4,2,2025-02-28,2025-02-28,Completed,Franklin,319.14,3.56,4.14,70.66,55.55,0,0,24,4.0
917683,51465,358,10,5,2025-02-28,2025-02-28,Completed,Franklin,1564.91,17.42,18.01,544.91,663.4,0,0,20,4.7
917371,50851,203,10,2,2025-03-01,2025-03-01,Completed,Nolensville,3651.85,42.73,31.43,1094.83,1352.44,0,0,45,4.4
916980,50101,27,5,2,2025-03-08,2025-03-08,Completed,Nolensville,372.07,4.25,3.9,37.64,35.19,0,0,45,4.3
917383,50881,211,3,3,2025-03-10,2025-03-10,Completed,Nashville,678.62,7.78,9.85,188.4,185.89,0,0,51,4.4
916984,50106,28,10,1,2025-03-10,2025-03-10,Completed,Nolensville,3055.54,36.62,32.14,1191.98,1182.58,0,0,39,4.4
917730,51561,382,9,3,2025-03-10,2025-03-10,Completed,Franklin,392.75,3.97,4.88,104.33,109.04,0,0,59,3.9
917329,50770,181,3,5,2025-03-13,2025-03-13,Completed,Nashville,653.2,7.39,7.35,192.1,252.9,0,0,27,4.7
917673,51445,354,3,4,2025-03-14,2025-03-14,Completed,Spring Hill,638.15,7.03,7.41,141.71,136.66,0,0,29,4.4
917153,50435,103,5,1,2025-03-15,2025-03-15,Completed,Franklin,393.56,4.84,4.08,35.1,37.23,0,0,42,4.0
917087,50303,73,3,3,2025-03-18,2025-03-18,Completed,Brentwood,256.54,3.37,3.78,70.71,78.36,0,0,36,4.5
917120,50369,87,3,1,2025-03-19,2025-03-19,Completed,Nolensville,606.23,7.51,6.81,184.05,184.74,0,0,27,4.1
917299,50713,170,3,1,2025-03-20,2025-03-20,Completed,Nolensville,806.19,9.33,10.69,226.62,178.37,0,0,16,4.5
917758,51610,393,3,3,2025-03-21,2025-03-21,Completed,Brentwood,900.11,10.83,10.17,256.27,265.43,0,0,31,4.6
917113,50356,83,7,2,2025-03-22,2025-03-22,Completed,Franklin,4082.94,35.14,36.7,1758.99,1747.09,0,0,29,4.5
917302,50721,171,3,3,2025-03-22,2025-03-22,Completed,Brentwood,807.46,10.47,11.56,227.52,213.61,0,0,30,4.1
912291,,312,1,4,2025-03-24,2025-03-24,Completed,Nashville,144.51,2.11,1.95,13.96,14.6,0,0,23,4.8
902387,,57,1,5,2025-03-24,2025-03-24,Completed,Nashville,75.87,0.97,1.02,6.88,7.63,0,0,20,5.0
916758,,418,1,5,2025-03-24,2025-03-24,Completed,Franklin,58.12,0.99,1.03,6.4,6.21,0,0,44,4.3
915527,,389,1,4,2025-03-24,2025-03-24,Completed,Franklin,54.45,1.03,1.07,6.0,6.19,0,0,37,4.9
917245,50600,143,8,2,2025-03-24,2025-03-24,Completed,Spring Hill,483.01,5.26,5.35,71.31,81.39,0,0,40,4.7
912771,,324,1,5,2025-03-24,2025-03-24,Completed,Franklin,57.79,0.92,1.04,6.66,5.79,0,0,27,4.6
902565,,62,1,5,2025-03-24,2025-03-24,Completed,Nashville,76.66,1.44,1.49,9.0,9.1,0,0,19,4.5
908142,,198,1,2,2025-03-24,2025-03-24,Completed,Franklin,114.74,2.21,2.01,12.95,13.02,0,0,30,4.6
914715,,371,1,3,2025-03-24,2025-03-24,Completed,Brentwood,52.54,1.02,1.11,6.38,5.71,0,0,29,4.9
906392,,164,1,5,2025-03-24,2025-03-24,Completed,Nashville,60.03,0.97,1.05,6.34,6.39,0,0,10,4.9
913923,,352,1,2,2025-03-24,2025-03-24,Completed,Franklin,116.18,1.97,2.07,12.84,11.64,0,0,21,4.5
900857,,22,1,4,2025-03-24,2025-03-24,Completed,Spring Hill,68.76,0.93,0.76,6.28,6.76,0,0,24,4.7
906061,,153,1,3,2025-03-24,2025-03-24,Completed,Brentwood,81.11,1.37,1.77,8.29,8.51,0,0,21,5.0
901782,,43,1,1,2025-03-24,2025-03-24,Completed,Nashville,62.94,1.02,0.98,6.49,6.42,0,0,27,4.8
901640,,40,1,2,2025-03-24,2025-03-24,Completed,Franklin,56.64,0.98,1.07,6.22,6.52,0,0,27,4.9
915170,,381,1,5,2025-03-24,2025-03-24,Completed,Nashville,81.89,1.37,1.31,9.17,8.6,0,0,19,4.5
913346,,340,1,4,2025-03-24,2025-03-24,Completed,Spring Hill,67.8,0.95,0.9,6.19,5.56,0,0,41,4.6
906354,,163,1,3,2025-03-24,2025-03-24,Completed,Brentwood,76.45,1.3,1.53,9.08,10.4,0,0,27,4.5
902217,,53,1,3,2025-03-24,2025-03-24,Completed,Nolensville,97.56,1.38,1.59,8.63,8.89,0,0,22,4.4
901498,,37,1,1,2025-03-25,2025-03-25,Completed,Nolensville,69.79,1.02,0.95,6.17,5.44,0,0,18,4.6
916242,,406,1,1,2025-03-25,2025-03-25,Completed,Nashville,58.64,1.03,0.98,6.5,6.34,0,0,54,4.3
915896,,397,1,2,2025-03-25,2025-03-25,Completed,Franklin,60.06,1.01,0.94,6.56,5.22,0,0,18,4.8
910986,,270,1,1,2025-03-25,2025-03-25,Completed,Spring Hill,59.76,1.01,0.93,6.45,5.78,0,0,26,4.3
905986,,151,1,5,2025-03-25,2025-03-25,Completed,Nashville,54.26,0.97,1.06,6.42,5.61,0,0,29,3.8
908483,,205,1,2,2025-03-25,2025-03-25,Completed,Nolensville,83.87,1.4,1.53,9.35,9.8,0,0,51,5.0
900347,,10,1,2,2025-03-25,2025-03-25,Completed,Franklin,60.91,1.01,0.84,7.2,8.34,0,0,16,4.5
907540,,187,1,1,2025-03-25,2025-03-25,Completed,Nolensville,55.62,1.04,0.97,6.39,6.24,0,0,11,4.4
914064,,355,1,2,2025-03-25,2025-03-25,Completed,Franklin,57.22,1.04,1.05,6.86,7.42,0,0,26,4.5
904896,,124,1,4,2025-03-25,2025-03-25,Completed,Franklin,79.62,1.36,1.16,7.71,6.64,0,0,43,4.7
909036,,219,1,2,2025-03-25,2025-03-25,Completed,Franklin,72.03,0.99,0.93,6.34,6.02,0,0,19,4.7
906497,,166,1,2,2025-03-25,2025-03-25,Completed,Franklin,56.52,1.01,0.91,6.21,5.56,0,0,23,4.5
914302,,361,1,1,2025-03-25,2025-03-25,Completed,Nashville,63.36,0.96,1.01,6.2,5.23,0,0,44,4.7
912875,,329,1,4,2025-03-25,2025-03-25,Completed,Spring Hill,68.95,1.01,0.99,6.78,6.43,0,0,21,4.7
904105,,105,1,2,2025-03-25,2025-03-25,Completed,Franklin,57.24,1.04,0.98,6.75,6.97,0,0,24,4.1
906278,,159,1,1,2025-03-26,2025-03-26,Completed,Brentwood,93.93,1.31,1.33,8.22,7.92,0,0,46,5.0
903076,,77,1,4,2025-03-26,2025-03-26,Completed,Spring Hill,61.86,1.0,0.9,6.54,6.11,0,0,12,4.9
900066,,2,1,1,2025-03-26,2025-03-26,Completed,Brentwood,62.01,0.94,0.84,6.51,7.13,0,0,71,4.5
906175,,157,1,2,2025-03-26,2025-03-26,Completed,Franklin,57.03,1.06,1.08,6.89,6.96,0,0,24,4.4
914639,,368,1,2,2025-03-26,2025-03-26,Completed,Franklin,61.3,1.05,1.02,6.57,6.82,0,0,19,4.6
910543,,256,1,4,2025-03-25,2025-03-26,Completed,Spring Hill,54.15,0.98,0.91,6.32,6.55,0,1,37,4.6
917173,50474,111,9,4,2025-03-26,2025-03-26,Completed,Franklin,207.52,1.67,2.09,53.54,52.52,0,0,29,4.5
903010,,76,1,1,2025-03-26,2025-03-26,Completed,Nolensville,51.24,0.98,0.87,6.2,6.09,0,0,15,4.5
915424,,387,1,3,2025-03-26,2025-03-26,Completed,Brentwood,68.85,1.0,1.26,6.16,6.57,0,0,11,4.0
907239,,181,1,3,2025-03-26,2025-03-26,Completed,Nashville,54.21,1.01,1.36,6.22,6.38,0,0,53,4.5
904236,,109,1,1,2025-03-26,2025-03-26,Completed,Nolensville,65.07,0.99,1.04,6.59,6.53,0,0,22,4.6
909789,,236,1,1,2025-03-26,2025-03-26,Completed,Nolensville,115.03,2.03,2.05,12.09,12.55,0,0,28,5.0
906769,,172,1,2,2025-03-26,2025-03-26,Completed,Nashville,55.02,0.88,0.92,6.51,5.61,0,0,31,4.7
912177,,307,1,1,2025-03-26,2025-03-26,Completed,Nolensville,57.63,1.08,0.83,6.83,7.15,0,0,47,4.5
908932,,215,1,1,2025-03-26,2025-03-26,Completed,Nolensville,116.74,1.97,1.94,12.92,13.8,0,0,29,5.0
901744,,42,1,1,2025-03-26,2025-03-26,Completed,Nolensville,70.49,1.37,1.36,9.66,9.52,0,0,8,4.5
916102,,402,1,2,2025-03-26,2025-03-26,Completed,Franklin,72.37,1.02,1.09,6.42,6.77,0,0,8,4.7
915321,,385,1,2,2025-03-26,2025-03-26,Completed,Franklin,84.08,1.32,1.17,8.67,8.81,0,0,22,4.2
912490,,316,1,2,2025-03-27,2025-03-27,Completed,Spring Hill,111.65,2.02,1.85,13.96,14.23,0,0,16,4.6
911126,,279,1,2,2025-03-27,2025-03-27,Completed,Franklin,56.7,0.98,1.1,6.0,6.02,0,0,20,4.7
907135,,179,1,4,2025-03-25,2025-03-27,Completed,Spring Hill,84.04,1.4,1.34,8.49,9.19,0,1,8,4.5
910505,,255,1,4,2025-03-27,2025-03-27,Completed,Spring Hill,53.89,0.92,0.84,6.43,6.76,0,0,40,4.7
917332,50773,182,3,4,2025-03-25,2025-03-27,Completed,Spring Hill,541.58,6.72,5.8,151.05,108.92,0,1,12,4.3
902321,,55,1,1,2025-03-27,2025-03-27,Completed,Nolensville,90.04,1.41,1.29,8.26,8.63,0,0,29,4.9
905168,,133,1,3,2025-03-27,2025-03-27,Completed,Brentwood,61.45,1.0,1.16,6.95,6.88,0,0,16,4.7
909272,,226,1,1,2025-03-27,2025-03-27,Completed,Nolensville,80.33,1.5,1.67,8.57,7.67,0,0,18,4.7
901197,,31,1,5,2025-03-27,2025-03-27,Completed,Nashville,122.12,2.11,2.47,12.61,14.13,0,0,22,4.4
912358,,313,1,4,2025-03-27,2025-03-27,Completed,Nolensville,126.59,1.94,1.67,12.11,11.75,0,0,19,4.4
911876,,299,1,3,2025-03-27,2025-03-27,Completed,Brentwood,58.55,1.04,1.2,6.69,8.05,0,0,25,4.2
904445,,114,1,5,2025-03-27,2025-03-27,Completed,Nashville,69.57,1.01,1.24,6.58,7.96,0,0,17,5.0
904586,,118,1,3,2025-03-27,2025-03-27,Completed,Brentwood,56.98,1.09,1.21,6.89,7.24,0,0,22,5.0
914471,,365,1,2,2025-03-27,2025-03-27,Completed,Nolensville,54.68,0.99,1.03,6.03,5.83,0,0,41,4.4
909479,,230,1,3,2025-03-27,2025-03-27,Completed,Nolensville,124.93,2.07,2.35,12.72,11.0,0,0,44,5.0
900961,,27,1,1,2025-03-27,2025-03-27,Completed,Nolensville,80.21,1.32,1.3,9.69,10.06,0,0,18,4.6
903871,,100,1,2,2025-03-25,2025-03-27,Completed,Spring Hill,120.22,2.04,1.59,12.45,13.54,0,1,55,4.7
904754,,121,1,2,2025-03-27,2025-03-27,Completed,Brentwood,66.55,1.05,1.15,7.12,7.01,0,0,48,4.5
911499,,288,1,4,2025-03-26,2025-03-27,Completed,Spring Hill,57.84,1.01,0.94,6.27,6.26,0,1,9,4.9
902774,,69,1,3,2025-03-25,2025-03-27,Completed,Brentwood,54.86,0.97,1.03,6.65,6.06,0,1,24,4.2
914368,,362,1,3,2025-03-28,2025-03-28,Completed,Brentwood,53.67,1.0,1.08,6.16,5.48,0,0,17,4.7
914753,,372,1,3,2025-03-28,2025-03-28,Completed,Brentwood,126.38,1.95,2.4,13.47,13.65,1,0,21,4.1
903218,,83,1,2,2025-03-28,2025-03-28,Completed,Franklin,57.43,1.09,1.06,6.23,5.89,0,0,40,4.4
913754,,349,1,1,2025-03-28,2025-03-28,Completed,Nolensville,120.75,2.0,1.76,14.61,14.51,0,0,23,4.1
914236,,359,1,1,2025-03-27,2025-03-28,Completed,Nolensville,80.24,1.31,1.14,8.77,9.72,0,1,8,4.8
903530,,92,1,4,2025-03-28,2025-03-28,Completed,Franklin,80.15,1.32,1.22,9.12,9.73,0,0,49,4.7
