invoice_id,job_id,customer_id,invoice_date,invoice_amount,payment_status,days_to_pay,paid_date
700435,904274,110,2025-03-28,66.4,Paid,19,2025-04-16
700436,914169,357,2025-03-30,75.4,Paid,6,2025-04-05
700437,915696,393,2025-03-30,78.22,Paid,6,2025-04-05
700438,916986,29,2025-03-29,969.01,Paid,8,2025-04-06
700439,913212,336,2025-03-30,82.01,Paid,4,2025-04-03
700440,909517,231,2025-03-29,82.21,Paid,7,2025-04-05
700441,908651,208,2025-03-29,118.91,Paid,8,2025-04-06
700442,912424,314,2025-03-30,67.19,Paid,23,2025-04-22
700443,904792,122,2025-03-30,97.9,Paid,27,2025-04-26
700444,908313,201,2025-03-30,53.0,Paid,13,2025-04-12
700445,902840,70,2025-03-29,64.3,Paid,40,2025-05-08
700446,910306,251,2025-03-29,56.21,Paid,6,2025-04-04
700447,912110,306,2025-03-29,55.78,Paid,16,2025-04-14
700448,901536,38,2025-03-30,58.14,Paid,15,2025-04-14
700449,902603,64,2025-03-29,84.06,Paid,6,2025-04-04
700450,901263,32,2025-03-29,52.58,Paid,0,2025-03-29
700451,901366,35,2025-03-30,63.23,Paid,10,2025-04-09
700452,900385,11,2025-03-30,61.16,Paid,6,2025-04-05
700453,906316,161,2025-03-28,59.8,Paid,9,2025-04-06
700454,909855,238,2025-03-28,58.98,Paid,24,2025-04-21
700455,911668,293,2025-03-29,62.7,Paid,4,2025-04-02
700456,911735,294,2025-03-28,98.9,Paid,31,2025-04-28
700457,915037,378,2025-03-29,112.7,Paid,12,2025-04-10
700458,917122,88,2025-03-30,2896.21,Paid,6,2025-04-05
700459,905243,137,2025-03-30,76.01,Paid,8,2025-04-07
700460,917582,310,2025-03-31,3407.36,Paid,6,2025-04-06
700461,909620,233,2025-03-30,84.5,Paid,8,2025-04-07
700462,915763,394,2025-03-29,66.91,Paid,31,2025-04-29
700463,908417,204,2025-03-31,56.8,Paid,12,2025-04-12
700464,910646,261,2025-03-31,62.07,Paid,0,2025-03-31
700465,910099,247,2025-03-29,65.24,Paid,26,2025-04-24
700466,912253,309,2025-03-31,59.74,Paid,8,2025-04-08
700467,910713,262,2025-03-29,65.14,Paid,32,2025-04-30
700468,916514,412,2025-03-30,78.85,Paid,3,2025-04-02
700469,914102,356,2025-03-29,86.62,Paid,10,2025-04-08
700470,910024,245,2025-03-30,78.92,Paid,22,2025-04-21
700471,901159,30,2025-03-29,54.96,Paid,13,2025-04-11
700472,906807,173,2025-03-31,77.53,Paid,4,2025-04-04
700473,903151,81,2025-03-29,93.65,Paid,3,2025-04-01
700474,903767,98,2025-03-29,54.94,Paid,6,2025-04-04
700475,907879,194,2025-03-30,53.91,Paid,0,2025-03-30
700476,902972,72,2025-03-30,83.97,Paid,0,2025-03-30
700477,913480,342,2025-03-29,56.68,Paid,5,2025-04-03
700478,903256,84,2025-03-30,61.21,Paid,3,2025-04-02
700479,900451,13,2025-03-31,63.35,Paid,14,2025-04-14
700480,912602,320,2025-03-31,82.82,Paid,0,2025-03-31
700481,902150,52,2025-03-30,112.57,Paid,8,2025-04-07
700482,910202,249,2025-03-31,87.78,Paid,17,2025-04-17
700483,908209,199,2025-04-01,74.64,Paid,15,2025-04-16
700484,915830,395,2025-03-31,57.54,Paid,19,2025-04-19
700485,909168,222,2025-03-30,79.4,Paid,0,2025-03-30
700486,913413,341,2025-04-01,54.03,Paid,7,2025-04-08
700487,908351,203,2025-03-31,82.95,Paid,2,2025-04-02
700488,903597,95,2025-03-30,85.08,Paid,16,2025-04-15
700489,912215,308,2025-03-30,56.65,Paid,0,2025-03-30
700490,915962,398,2025-04-01,66.62,Paid,31,2025-05-02
700491,915283,384,2025-04-01,64.56,Paid,13,2025-04-14
700492,905911,149,2025-03-31,55.83,Paid,9,2025-04-09
700493,917804,414,2025-04-01,451.74,Paid,4,2025-04-05
700494,912668,322,2025-03-31,109.08,Paid,4,2025-04-04
700495,907803,192,2025-04-01,118.04,Paid,9,2025-04-10
700496,909234,225,2025-03-31,59.65,Paid,9,2025-04-09
700497,916618,414,2025-04-01,56.83,Paid,13,2025-04-14
700498,902670,65,2025-03-31,57.67,Paid,12,2025-04-12
700499,905310,138,2025-04-01,56.3,Paid,0,2025-04-01
700500,904407,113,2025-03-30,56.49,Paid,0,2025-03-30
700501,913961,353,2025-03-30,53.24,Paid,8,2025-04-07
700502,909441,229,2025-03-30,61.77,Paid,0,2025-03-30
700503,905348,139,2025-04-01,57.62,Paid,15,2025-04-16
700504,905415,140,2025-03-31,57.69,Paid,1,2025-04-01
700505,915208,382,2025-03-30,66.99,Paid,0,2025-03-30
700506,907069,178,2025-04-01,54.24,Paid,3,2025-04-04
700507,907946,195,2025-04-01,59.33,Paid,0,2025-04-01
700508,901783,43,2025-03-31,55.14,Paid,0,2025-03-31
700509,914858,374,2025-04-01,82.54,Paid,12,2025-04-13
700510,907606,188,2025-04-02,69.78,Paid,11,2025-04-13
700511,907841,193,2025-04-02,58.12,Paid,6,2025-04-08
700512,908998,216,2025-04-01,58.54,Paid,4,2025-04-05
700513,913622,347,2025-04-02,59.56,Paid,15,2025-04-17
700514,906137,156,2025-04-02,56.35,Paid,0,2025-04-02
700515,911602,290,2025-04-02,56.06,Paid,13,2025-04-15
700516,903663,96,2025-04-01,60.52,Paid,8,2025-04-09
700517,906393,164,2025-04-01,58.24,Paid,0,2025-04-01
700518,909658,234,2025-04-02,49.97,Paid,5,2025-04-07
700519,916280,408,2025-04-01,52.24,Paid,0,2025-04-01
700520,900791,21,2025-04-02,92.2,Paid,14,2025-04-16
700521,912292,312,2025-04-02,121.43,Paid,29,2025-05-01
700522,907473,186,2025-04-01,61.14,Paid,1,2025-04-02
700523,900556,15,2025-04-01,59.0,Paid,17,2025-04-18
700524,917531,286,2025-04-01,3262.46,Paid,13,2025-04-14
700525,912809,328,2025-03-31,77.13,Paid,15,2025-04-15
700526,902708,66,2025-04-01,82.15,Paid,15,2025-04-16
700527,908143,198,2025-04-02,113.36,Paid,0,2025-04-02
700528,905481,142,2025-04-02,57.79,Paid,9,2025-04-11
700529,902218,53,2025-04-01,98.26,Paid,16,2025-04-17
700530,915104,379,2025-03-31,56.22,Paid,0,2025-03-31
700531,903426,87,2025-04-02,54.61,Paid,2,2025-04-04
700532,913279,339,2025-04-02,55.25,Paid,8,2025-04-10
700533,904341,111,2025-03-31,54.26,Paid,9,2025-04-09
700534,905714,146,2025-03-31,53.38,Paid,5,2025-04-05
700535,901849,44,2025-04-01,62.23,Paid,2,2025-04-03
700536,913347,340,2025-04-02,71.23,Paid,27,2025-04-29
700537,900895,25,2025-03-31,75.48,Paid,8,2025-04-08
700538,904830,123,2025-04-01,61.61,Paid,0,2025-04-01
700539,903974,103,2025-03-31,76.61,Paid,12,2025-04-12
700540,910439,254,2025-04-03,55.25,Paid,20,2025-04-23
700541,916796,419,2025-04-01,79.11,Paid,15,2025-04-16
700542,916721,417,2025-04-02,60.27,Paid,12,2025-04-14
700543,902490,60,2025-04-01,58.27,Paid,13,2025-04-14
700544,909037,219,2025-04-03,66.91,Paid,19,2025-04-22
700545,909922,241,2025-04-01,60.2,Paid,18,2025-04-19
700546,915490,388,2025-04-01,52.75,Paid,23,2025-04-24
700547,914303,361,2025-04-01,57.82,Paid,15,2025-04-16
700548,909724,235,2025-04-02,59.2,Paid,13,2025-04-15
700549,915528,389,2025-04-03,54.7,Paid,10,2025-04-13
700550,914537,366,2025-04-03,78.06,Paid,8,2025-04-11
700551,902907,71,2025-04-01,53.77,Paid,0,2025-04-01
700552,915897,397,2025-04-03,57.53,Paid,3,2025-04-06
700553,903360,86,2025-04-01,51.68,Paid,0,2025-04-01
700554,916177,404,2025-04-03,60.32,Paid,0,2025-04-03
700555,914972,377,2025-04-01,69.94,Paid,6,2025-04-07
700556,908484,205,2025-04-01,84.4,Paid,14,2025-04-15
700557,902775,69,2025-04-01,62.72,Paid,0,2025-04-01
700558,900001,1,2025-04-01,58.68,Paid,0,2025-04-01
700559,911052,274,2025-04-02,82.57,Paid,16,2025-04-18
700560,912565,318,2025-04-03,53.76,Paid,8,2025-04-11
700561,917615,324,2025-04-02,3247.79,Paid,18,2025-04-20
700562,904483,115,2025-04-02,73.92,Paid,13,2025-04-15
700563,900518,14,2025-04-03,62.09,Paid,32,2025-05-05
700564,906939,176,2025-04-02,80.26,Paid,12,2025-04-14
700565,913547,343,2025-04-01,75.67,Paid,5,2025-04-06
700566,907541,187,2025-04-02,57.16,Paid,7,2025-04-09
700567,906628,169,2025-04-02,63.76,Paid,43,2025-05-15
700568,904106,105,2025-04-02,58.54,Paid,8,2025-04-10
700569,913175,335,2025-04-03,55.92,Paid,19,2025-04-22
700570,904897,124,2025-04-01,82.32,Paid,6,2025-04-07
700571,906099,155,2025-04-03,61.96,Paid,3,2025-04-06
700572,906498,166,2025-04-01,59.19,Paid,7,2025-04-08
700573,909790,236,2025-04-02,117.02,Paid,9,2025-04-11
700574,916065,401,2025-04-02,61.32,Paid,8,2025-04-10
700575,900206,6,2025-04-02,56.71,Paid,0,2025-04-02
700576,900623,16,2025-04-03,58.67,Paid,13,2025-04-16
700577,905949,150,2025-04-03,57.42,Paid,23,2025-04-26
700578,910581,259,2025-04-02,116.36,Paid,0,2025-04-02
700579,906024,152,2025-04-02,59.92,Paid,14,2025-04-16
700580,917712,373,2025-04-04,543.32,Paid,5,2025-04-09
700581,904171,107,2025-04-04,55.75,Paid,0,2025-04-04
700582,904040,104,2025-04-03,58.51,Paid,7,2025-04-10
700583,908933,215,2025-04-03,131.21,Paid,3,2025-04-06
700584,903114,79,2025-04-04,56.24,Paid,0,2025-04-04
700585,902284,54,2025-04-04,57.77,Paid,7,2025-04-11
700586,908867,213,2025-04-04,123.87,Paid,2,2025-04-06
700587,907240,181,2025-04-02,55.59,Paid,13,2025-04-15
700588,911089,275,2025-04-04,56.81,Paid,23,2025-04-27
700589,915246,383,2025-04-02,59.11,Paid,15,2025-04-17
700590,904962,125,2025-04-04,83.85,Paid,13,2025-04-17
700591,913137,334,2025-04-02,55.53,Paid,0,2025-04-02
700592,903011,76,2025-04-03,60.7,Paid,0,2025-04-03
700593,907004,177,2025-04-04,55.92,Paid,3,2025-04-07
700594,905027,126,2025-04-03,79.23,Paid,4,2025-04-07
700595,913072,333,2025-04-04,83.16,Paid,10,2025-04-14
700596,915359,386,2025-04-03,56.97,Paid,1,2025-04-04
700597,910987,270,2025-04-04,61.34,Paid,5,2025-04-09
700598,913584,345,2025-04-02,60.79,Paid,10,2025-04-12
700599,907370,183,2025-04-02,74.31,Paid,13,2025-04-15
700600,915425,387,2025-04-03,67.18,Paid,14,2025-04-17
700601,900104,3,2025-04-03,78.26,Paid,1,2025-04-04
700602,909555,232,2025-04-04,58.56,Paid,10,2025-04-14
700603,907738,191,2025-04-02,114.01,Paid,21,2025-04-23
700604,917532,286,2025-04-02,422.19,Paid,8,2025-04-10
700605,905677,145,2025-04-04,124.08,Paid,10,2025-04-14
700606,910751,266,2025-04-03,54.91,Paid,14,2025-04-17
700607,911942,302,2025-04-02,122.64,Paid,0,2025-04-02
700608,906176,157,2025-04-04,60.31,Paid,0,2025-04-04
700609,911500,288,2025-04-02,58.01,Paid,2,2025-04-04
700610,901301,34,2025-04-04,64.05,Paid,26,2025-04-30
700611,904689,120,2025-04-03,74.47,Paid,16,2025-04-19
700612,912528,317,2025-04-04,85.81,Paid,0,2025-04-04
700613,914472,365,2025-04-04,59.64,Paid,6,2025-04-10
700614,906241,158,2025-04-03,65.67,Paid,19,2025-04-22
700615,913858,351,2025-04-05,56.16,Paid,6,2025-04-11
700616,915631,391,2025-04-04,74.22,Paid,25,2025-04-29
700617,915594,390,2025-04-03,55.79,Paid,9,2025-04-12
700618,912876,329,2025-04-04,68.89,Paid,24,2025-04-28
700619,908077,197,2025-04-03,74.97,Paid,0,2025-04-03
700620,903872,100,2025-04-05,121.66,Paid,7,2025-04-12
700621,903834,99,2025-04-04,78.21,Paid,14,2025-04-18
700622,901198,31,2025-04-04,119.97,Paid,4,2025-04-08
700623,904587,118,2025-04-03,57.15,Paid,0,2025-04-03
700624,911773,295,2025-04-04,65.52,Paid,14,2025-04-18
700625,908012,196,2025-04-05,58.36,Paid,2,2025-04-07
700626,911127,279,2025-04-05,56.83,Paid,21,2025-04-26
700627,900386,11,2025-04-05,59.01,Paid,20,2025-04-25
700628,900754,19,2025-04-05,56.39,Paid,9,2025-04-14
700629,906563,167,2025-04-03,63.49,Paid,0,2025-04-03
700630,912425,314,2025-04-03,71.25,Paid,10,2025-04-13
700631,916000,399,2025-04-05,56.22,Paid,11,2025-04-16
700632,900962,27,2025-04-04,75.75,Paid,18,2025-04-22
700633,908418,204,2025-04-05,62.04,Paid,0,2025-04-05
700634,912359,313,2025-04-04,117.06,Paid,0,2025-04-04
700635,916140,403,2025-04-05,78.59,Paid,9,2025-04-14
700636,917170,110,2025-04-05,485.78,Paid,21,2025-04-26
700637,912045,304,2025-04-03,90.15,Paid,13,2025-04-16
700638,910062,246,2025-04-04,64.8,Paid,33,2025-05-07
700639,908830,212,2025-04-05,72.5,Paid,17,2025-04-22
700640,900141,4,2025-04-04,82.46,Paid,12,2025-04-16
700641,911565,289,2025-04-05,58.66,Paid,1,2025-04-06
700642,914170,357,2025-04-06,77.27,Paid,21,2025-04-27
700643,900688,18,2025-04-04,58.85,Paid,0,2025-04-04
700644,910307,251,2025-04-06,58.09,Paid,7,2025-04-13
700645,909375,228,2025-04-04,75.72,Paid,11,2025-04-15
700646,905130,132,2025-04-05,52.78,Paid,21,2025-04-26
700647,901027,28,2025-04-04,59.12,Paid,0,2025-04-04
700648,900281,9,2025-04-04,58.41,Paid,0,2025-04-04
700649,916552,413,2025-04-06,77.57,Paid,0,2025-04-06
700650,902527,61,2025-04-06,65.11,Paid,14,2025-04-20
700651,916861,420,2025-04-06,76.7,Paid,0,2025-04-06
700652,905780,147,2025-04-06,63.51,Paid,12,2025-04-18
700653,906731,171,2025-04-05,75.86,Paid,1,2025-04-06
700654,903701,97,2025-04-04,78.76,Paid,9,2025-04-13
700655,907173,180,2025-04-04,73.62,Paid,2,2025-04-06
700656,901093,29,2025-04-06,94.32,Paid,27,2025-05-03
700657,901574,39,2025-04-04,56.99,Paid,0,2025-04-04
700658,913213,336,2025-04-04,78.54,Paid,0,2025-04-04
700659,910373,252,2025-04-04,54.34,Paid,0,2025-04-04
700660,914237,359,2025-04-05,84.19,Paid,0,2025-04-05
700661,909856,238,2025-04-05,56.77,Paid,0,2025-04-05
700662,915038,378,2025-04-05,116.2,Paid,0,2025-04-05
700663,917052,60,2025-04-04,395.13,Paid,0,2025-04-04
700664,902841,70,2025-04-06,74.03,Paid,19,2025-04-25
700665,911669,293,2025-04-06,63.01,Paid,0,2025-04-06
700666,914934,376,2025-04-06,73.94,Paid,17,2025-04-23
700667,902604,64,2025-04-04,71.71,Paid,0,2025-04-04
700668,913755,349,2025-04-05,128.44,Paid,14,2025-04-19
700669,903294,85,2025-04-05,77.52,Paid,15,2025-04-20
700670,913821,350,2025-04-05,55.43,Paid,23,2025-04-28
700671,914792,373,2025-04-05,55.61,Paid,11,2025-04-16
700672,902084,51,2025-04-06,67.27,Paid,18,2025-04-24
700673,915697,393,2025-04-05,73.56,Paid,12,2025-04-17
700674,903492,88,2025-04-04,65.71,Paid,27,2025-05-01
700675,904275,110,2025-04-05,63.77,Paid,9,2025-04-14
700676,900243,7,2025-04-06,55.76,Paid,2,2025-04-08
700677,910854,268,2025-04-04,57.49,Paid,19,2025-04-23
700678,901367,35,2025-04-06,55.44,Paid,5,2025-04-11
700679,910137,248,2025-04-06,127.77,Paid,13,2025-04-19
700680,903531,92,2025-04-06,76.93,Paid,0,2025-04-06
700681,908275,200,2025-04-04,63.86,Paid,29,2025-05-03
700682,907407,184,2025-04-05,74.66,Paid,0,2025-04-05
700683,912007,303,2025-04-04,75.15,Paid,2,2025-04-06
700684,908201,198,2025-04-07,182.25,Paid,1,2025-04-08
700685,906233,157,2025-04-07,95.97,Paid,4,2025-04-11
700686,915764,394,2025-04-05,67.85,Paid,35,2025-05-10
700687,911454,286,2025-04-07,96.03,Paid,3,2025-04-10
700688,902322,55,2025-04-05,92.29,Paid,38,2025-05-13
700689,902046,48,2025-04-05,59.57,Paid,18,2025-04-23
700690,912111,306,2025-04-07,55.69,Paid,0,2025-04-07
700691,917728,381,2025-04-05,533.79,Paid,0,2025-04-05
700692,901980,47,2025-04-05,62.7,Paid,0,2025-04-05
700693,913271,336,2025-04-07,126.94,Paid,17,2025-04-24
700694,905846,148,2025-04-07,55.33,Paid,13,2025-04-20
700695,913280,339,2025-04-07,58.03,Paid,6,2025-04-13
700696,910016,242,2025-04-06,118.75,Paid,15,2025-04-21
700697,911397,286,2025-04-06,57.08,Paid,7,2025-04-13
700698,906555,166,2025-04-06,88.32,Paid,9,2025-04-15
700699,917038,53,2025-04-05,4616.2,Paid,30,2025-05-05
700700,916448,411,2025-04-07,118.62,Paid,3,2025-04-10
700701,901189,30,2025-04-05,94.0,Paid,7,2025-04-12
700702,905349,139,2025-04-07,57.24,Paid,22,2025-04-29
700703,908614,207,2025-04-06,68.24,Paid,14,2025-04-20
700704,915519,388,2025-04-06,96.06,Paid,18,2025-04-24
700705,905244,137,2025-04-05,82.76,Paid,1,2025-04-06
700706,905235,135,2025-04-05,87.47,Paid,5,2025-04-10
700707,903768,98,2025-04-07,58.45,Paid,13,2025-04-20
700708,917572,306,2025-04-06,490.88,Paid,27,2025-05-03
700709,912941,330,2025-04-05,55.76,Paid,11,2025-04-16
700710,901678,41,2025-04-07,56.29,Paid,4,2025-04-11
700711,906665,170,2025-04-07,84.47,Paid,8,2025-04-15
700712,905978,150,2025-04-05,92.36,Paid,2,2025-04-07
700713,911877,299,2025-04-05,51.47,Paid,0,2025-04-05
700714,906808,173,2025-04-06,73.05,Paid,16,2025-04-22
700715,905092,129,2025-04-07,78.73,Paid,16,2025-04-23
700716,906459,165,2025-04-07,51.96,Paid,6,2025-04-13
700717,902151,52,2025-04-05,122.1,Paid,4,2025-04-09
700718,910240,250,2025-04-05,82.94,Paid,3,2025-04-08
700719,909102,221,2025-04-06,119.7,Paid,1,2025-04-07
700720,911192,280,2025-04-05,63.48,Paid,10,2025-04-15
700721,911838,298,2025-04-07,58.15,Paid,5,2025-04-12
700722,900557,15,2025-04-05,56.51,Paid,29,2025-05-04
700723,907465,184,2025-04-07,131.93,Paid,4,2025-04-11
700724,903152,81,2025-04-07,95.44,Paid,21,2025-04-28
700725,910912,268,2025-04-06,96.37,Paid,9,2025-04-15
700726,910920,269,2025-04-05,54.09,Paid,15,2025-04-20
700727,913688,348,2025-04-05,58.8,Paid,27,2025-05-02
700728,902964,71,2025-04-05,91.19,Paid,0,2025-04-05
700729,907672,190,2025-04-05,92.91,Paid,28,2025-05-03
700730,907474,186,2025-04-06,63.22,Paid,18,2025-04-24
700731,914103,356,2025-04-07,76.51,Paid,23,2025-04-30
700732,908764,211,2025-04-06,67.61,Paid,24,2025-04-30
700733,914896,375,2025-04-05,58.06,Paid,3,2025-04-08
700734,913481,342,2025-04-05,54.35,Paid,0,2025-04-05
700735,910647,261,2025-04-06,60.66,Paid,25,2025-05-01
700736,907871,193,2025-04-05,87.42,Paid,6,2025-04-11
700737,914360,361,2025-04-05,88.64,Paid,0,2025-04-05
700738,904548,116,2025-04-06,58.86,Paid,13,2025-04-19
700739,907880,194,2025-04-06,56.61,Paid,22,2025-04-28
700740,909302,226,2025-04-05,119.06,Paid,6,2025-04-11
700741,914574,367,2025-04-05,60.33,Paid,7,2025-04-12
700742,914677,370,2025-04-06,79.14,Paid,11,2025-04-17
700743,900452,13,2025-04-06,54.94,Paid,0,2025-04-06
700744,910816,267,2025-04-06,111.77,Paid,0,2025-04-06
700745,913414,341,2025-04-05,54.39,Paid,14,2025-04-19
700746,905547,143,2025-04-07,59.47,Paid,7,2025-04-14
700747,912603,320,2025-04-06,74.27,Paid,10,2025-04-16
700748,915831,395,2025-04-08,63.78,Paid,5,2025-04-13
700749,912594,318,2025-04-07,93.34,Paid,5,2025-04-12
700750,913007,331,2025-04-08,55.27,Paid,0,2025-04-08
700751,912102,304,2025-04-08,154.22,Paid,21,2025-04-29
700752,913576,343,2025-04-06,129.88,Paid,2,2025-04-08
700753,903937,102,2025-04-07,71.39,Paid,24,2025-05-01
700754,915755,393,2025-04-07,134.11,Paid,4,2025-04-11
700755,915822,394,2025-04-08,105.06,Paid,17,2025-04-25
700756,908305,200,2025-04-08,115.54,Paid,11,2025-04-19
700757,905612,144,2025-04-06,55.67,Paid,4,2025-04-10
700758,911332,283,2025-04-07,113.36,Paid,0,2025-04-07
700759,905206,135,2025-04-08,57.8,Paid,10,2025-04-18
700760,917652,343,2025-04-06,655.57,Paid,1,2025-04-07
700761,902425,58,2025-04-06,61.37,Paid,23,2025-04-29
700762,912706,323,2025-04-07,72.36,Paid,26,2025-05-03
700763,916346,409,2025-04-08,87.49,Paid,8,2025-04-16
700764,914406,363,2025-04-08,59.63,Paid,6,2025-04-14
700765,905416,140,2025-04-08,54.38,Paid,0,2025-04-08
700766,911295,282,2025-04-07,128.59,Paid,11,2025-04-18
700767,903929,100,2025-04-06,187.99,Paid,15,2025-04-21
700768,905715,146,2025-04-07,61.77,Paid,7,2025-04-14
700769,903826,98,2025-04-06,91.28,Paid,0,2025-04-06
700770,901293,32,2025-04-08,81.05,Paid,2,2025-04-10
700771,901433,36,2025-04-07,78.61,Paid,12,2025-04-19
700772,911230,281,2025-04-06,58.51,Paid,15,2025-04-21
700773,908689,209,2025-04-07,57.65,Paid,10,2025-04-17
700774,907070,178,2025-04-08,58.68,Paid,0,2025-04-08
700775,906874,175,2025-04-07,89.84,Paid,7,2025-04-14
700776,900849,21,2025-04-06,150.5,Paid,25,2025-05-01
700777,903598,95,2025-04-06,89.99,Paid,4,2025-04-10
700778,908210,199,2025-04-07,81.79,Paid,4,2025-04-11
700779,909169,222,2025-04-07,88.37,Paid,0,2025-04-07
700780,908726,210,2025-04-06,59.8,Paid,1,2025-04-07
700781,916656,416,2025-04-07,78.79,Paid,3,2025-04-10
700782,913962,353,2025-04-08,57.96,Paid,7,2025-04-15
700783,914056,354,2025-04-08,90.59,Paid,8,2025-04-16
700784,904954,124,2025-04-08,134.22,Paid,2,2025-04-10
700785,908549,206,2025-04-08,55.09,Paid,0,2025-04-08
700786,914228,357,2025-04-07,126.55,Paid,6,2025-04-13
700787,907305,182,2025-04-06,57.3,Paid,6,2025-04-12
700788,911462,287,2025-04-08,51.81,Paid,10,2025-04-18
700789,904652,119,2025-04-06,52.36,Paid,14,2025-04-20
700790,904097,104,2025-04-06,99.63,Paid,21,2025-04-27
700791,901736,41,2025-04-08,98.42,Paid,0,2025-04-08
700792,911491,287,2025-04-07,89.11,Paid,0,2025-04-07
700793,909310,227,2025-04-08,55.19,Paid,16,2025-04-24
700794,912557,317,2025-04-07,139.03,Paid,0,2025-04-07
700795,908144,198,2025-04-09,125.4,Paid,9,2025-04-18
700796,901641,40,2025-04-09,61.65,Paid,26,2025-05-05
700797,908606,206,2025-04-07,95.33,Paid,0,2025-04-07
700798,906761,171,2025-04-07,125.69,Paid,0,2025-04-07
700799,904831,123,2025-04-09,57.2,Paid,21,2025-04-30
700800,915171,381,2025-04-07,77.03,Paid,15,2025-04-22
700801,900198,4,2025-04-09,128.1,Paid,13,2025-04-22
700802,906355,163,2025-04-08,79.75,Paid,4,2025-04-12
700803,906062,153,2025-04-08,81.69,Paid,0,2025-04-08
700804,908352,203,2025-04-09,80.56,Paid,8,2025-04-17
700805,902709,66,2025-04-09,84.59,Paid,4,2025-04-13
700806,912772,324,2025-04-08,56.71,Paid,16,2025-04-24
700807,909659,234,2025-04-08,59.87,Paid,14,2025-04-22
700808,902219,53,2025-04-07,97.43,Paid,19,2025-04-26
700809,904746,120,2025-04-07,124.07,Paid,9,2025-04-16
700810,910440,254,2025-04-07,68.36,Paid,24,2025-05-01
700811,908475,204,2025-04-07,92.61,Paid,2,2025-04-09
700812,907607,188,2025-04-08,70.46,Paid,17,2025-04-25
700813,913348,340,2025-04-07,67.76,Paid,10,2025-04-17
700814,903427,87,2025-04-08,56.93,Paid,0,2025-04-08
700815,909959,242,2025-04-07,78.05,Paid,7,2025-04-14
700816,907947,195,2025-04-08,52.62,Paid,11,2025-04-19
700817,903248,83,2025-04-09,89.72,Paid,0,2025-04-09
700818,916440,410,2025-04-09,146.48,Paid,17,2025-04-26
700819,900858,22,2025-04-07,68.19,Paid,16,2025-04-23
700820,915105,379,2025-04-09,57.98,Paid,15,2025-04-24
700821,908718,209,2025-04-09,84.85,Paid,0,2025-04-09
700822,902832,69,2025-04-08,93.21,Paid,11,2025-04-19
700823,916759,418,2025-04-09,57.35,Paid,4,2025-04-13
700824,914094,355,2025-04-09,90.02,Paid,6,2025-04-15
700825,916411,410,2025-04-08,93.14,Paid,14,2025-04-22
700826,908755,210,2025-04-07,99.05,Paid,8,2025-04-15
700827,905482,142,2025-04-09,57.96,Paid,12,2025-04-21
700828,912801,324,2025-04-08,95.62,Paid,4,2025-04-12
700829,912810,328,2025-04-07,70.67,Paid,13,2025-04-20
700830,913680,347,2025-04-07,93.75,Paid,7,2025-04-14
700831,908859,212,2025-04-09,108.99,Paid,22,2025-05-01
700832,913924,352,2025-04-08,124.9,Paid,3,2025-04-11
700833,908822,211,2025-04-08,110.35,Paid,42,2025-05-20
700834,914707,370,2025-04-07,127.67,Paid,9,2025-04-16
700835,913623,347,2025-04-07,55.08,Paid,14,2025-04-21
700836,910054,245,2025-04-08,128.15,Paid,6,2025-04-14
700837,913953,352,2025-04-08,189.03,Paid,1,2025-04-09
700838,900792,21,2025-04-09,96.02,Paid,35,2025-05-14
700839,901784,43,2025-04-08,51.58,Paid,0,2025-04-08
700840,901850,44,2025-04-08,56.91,Paid,2,2025-04-10
