job_id,employee_id,crew_id,work_date,labor_hours,labor_cost
913914,1001,1,2025-02-15,0.34,8.33
913914,1002,1,2025-02-15,0.39,8.27
913914,1003,1,2025-02-15,0.05,1.07
915237,1001,1,2025-02-15,0.22,5.39
915237,1002,1,2025-02-15,0.2,4.24
915237,1003,1,2025-02-15,0.29,6.23
905406,1001,1,2025-02-15,0.29,7.1
905406,1002,1,2025-02-15,0.14,2.97
905406,1003,1,2025-02-15,0.37,7.96
901292,1004,2,2025-02-15,0.43,9.43
901292,1005,2,2025-02-15,0.17,3.43
901292,1006,2,2025-02-15,0.18,3.59
915887,1001,1,2025-02-15,0.17,4.16
915887,1002,1,2025-02-15,0.2,4.24
915887,1003,1,2025-02-15,0.45,9.68
917068,1010,4,2025-02-15,5.36,132.66
917068,1011,4,2025-02-15,3.72,69.3
917068,1012,4,2025-02-15,2.47,45.62
905083,1007,3,2025-02-15,0.77,17.43
905083,1008,3,2025-02-15,0.32,6.8
905083,1009,3,2025-02-15,0.31,6.23
905197,1007,3,2025-02-16,0.25,5.66
905197,1008,3,2025-02-16,0.29,6.16
905197,1009,3,2025-02-16,0.35,7.04
905018,1004,2,2025-02-16,0.55,12.06
905018,1005,2,2025-02-16,0.49,9.9
905018,1006,2,2025-02-16,0.13,2.6
910844,1013,5,2025-02-16,0.78,19.82
910844,1014,5,2025-02-16,0.39,7.68
910844,1015,5,2025-02-16,0.6,11.35
910297,1001,1,2025-02-16,0.45,11.02
910297,1002,1,2025-02-16,0.39,8.27
910297,1003,1,2025-02-16,0.2,4.3
902416,1013,5,2025-02-16,0.26,6.61
902416,1014,5,2025-02-16,0.24,4.73
902416,1015,5,2025-02-16,0.42,7.94
902661,1007,3,2025-02-16,0.46,10.41
902661,1008,3,2025-02-16,0.55,11.68
902661,1009,3,2025-02-16,0.38,7.64
916647,1004,2,2025-02-16,0.32,7.01
916647,1005,2,2025-02-16,0.35,7.07
916647,1006,2,2025-02-16,0.18,3.59
911764,1010,4,2025-02-16,0.35,8.66
911764,1011,4,2025-02-16,0.5,9.31
911764,1012,4,2025-02-16,0.24,4.43
904436,1004,2,2025-02-16,0.32,7.01
904436,1005,2,2025-02-16,0.05,1.01
904436,1006,2,2025-02-16,0.33,6.59
900679,1013,5,2025-02-16,0.35,8.89
900679,1014,5,2025-02-16,0.29,5.71
900679,1015,5,2025-02-16,0.35,6.62
916787,1004,2,2025-02-16,0.3,6.58
916787,1005,2,2025-02-16,0.21,4.24
916787,1006,2,2025-02-16,0.41,8.19
903825,1004,2,2025-02-16,0.28,6.14
903825,1005,2,2025-02-16,0.08,1.62
903825,1006,2,2025-02-16,0.51,10.18
908474,1004,2,2025-02-16,0.26,5.7
908474,1005,2,2025-02-16,0.38,7.68
908474,1006,2,2025-02-16,0.34,6.79
901669,1004,2,2025-02-16,0.12,2.63
901669,1005,2,2025-02-16,0.33,6.67
901669,1006,2,2025-02-16,0.3,5.99
914397,1007,3,2025-02-16,0.35,7.92
914397,1008,3,2025-02-16,0.45,9.56
914397,1009,3,2025-02-16,0.15,3.02
909093,1004,2,2025-02-16,0.17,3.73
909093,1005,2,2025-02-16,0.08,1.62
909093,1006,2,2025-02-16,0.55,10.98
907937,1001,1,2025-02-16,0.18,4.41
907937,1002,1,2025-02-16,0.37,7.84
907937,1003,1,2025-02-16,0.25,5.38
916093,1013,5,2025-02-16,0.11,2.8
916093,1014,5,2025-02-16,0.53,10.44
916093,1015,5,2025-02-16,0.22,4.16
913849,1010,4,2025-02-16,0.25,6.19
913849,1011,4,2025-02-16,0.34,6.33
913849,1012,4,2025-02-16,0.22,4.06
908642,1001,1,2025-02-16,0.64,15.67
908642,1002,1,2025-02-16,0.11,2.33
908642,1003,1,2025-02-16,0.04,0.86
906166,1007,3,2025-02-16,0.18,4.08
906166,1008,3,2025-02-16,0.31,6.58
906166,1009,3,2025-02-16,0.57,11.46
911453,1013,5,2025-02-16,0.2,5.08
911453,1014,5,2025-02-16,0.46,9.06
911453,1015,5,2025-02-16,0.14,2.65
903965,1004,2,2025-02-16,0.41,8.99
903965,1005,2,2025-02-16,0.11,2.22
903965,1006,2,2025-02-16,0.21,4.19
908266,1004,2,2025-02-16,0.34,7.45
908266,1005,2,2025-02-16,0.53,10.71
908266,1006,2,2025-02-16,0.32,6.39
909950,1004,2,2025-02-17,0.24,5.26
909950,1005,2,2025-02-17,0.1,2.02
909950,1006,2,2025-02-17,0.5,9.98
910364,1013,5,2025-02-17,0.16,4.07
910364,1014,5,2025-02-17,0.55,10.84
910364,1015,5,2025-02-17,0.26,4.92
916505,1004,2,2025-02-17,0.62,13.59
916505,1005,2,2025-02-17,0.63,12.73
916505,1006,2,2025-02-17,0.47,9.39
906722,1001,1,2025-02-17,0.21,5.14
906722,1002,1,2025-02-17,0.38,8.06
906722,1003,1,2025-02-17,0.44,9.46
917795,1010,4,2025-02-17,4.79,118.55
917795,1011,4,2025-02-17,1.9,35.4
917795,1012,4,2025-02-17,1.47,27.15
911183,1004,2,2025-02-17,0.3,6.58
911183,1005,2,2025-02-17,0.17,3.43
911183,1006,2,2025-02-17,0.34,6.79
909649,1001,1,2025-02-17,0.47,11.51
909649,1002,1,2025-02-17,0.25,5.3
909649,1003,1,2025-02-17,0.28,6.02
915687,1004,2,2025-02-17,0.29,6.36
915687,1005,2,2025-02-17,0.32,6.46
915687,1006,2,2025-02-17,0.22,4.39
904031,1007,3,2025-02-17,0.1,2.26
904031,1008,3,2025-02-17,0.83,17.63
904031,1009,3,2025-02-17,0.38,7.64
904953,1004,2,2025-02-17,0.24,5.26
904953,1005,2,2025-02-17,0.53,10.71
904953,1006,2,2025-02-17,0.26,5.19
902898,1001,1,2025-02-17,0.32,7.84
902898,1002,1,2025-02-17,0.26,5.51
902898,1003,1,2025-02-17,0.31,6.67
912593,1001,1,2025-02-17,0.16,3.92
912593,1002,1,2025-02-17,0.23,4.88
912593,1003,1,2025-02-17,0.42,9.03
907464,1007,3,2025-02-17,0.63,14.26
907464,1008,3,2025-02-17,0.42,8.92
907464,1009,3,2025-02-17,0.77,15.48
910637,1013,5,2025-02-17,0.66,16.77
910637,1014,5,2025-02-17,0.82,16.15
910637,1015,5,2025-02-17,0.15,2.84
913270,1001,1,2025-02-17,0.33,8.08
913270,1002,1,2025-02-17,0.34,7.21
913270,1003,1,2025-02-17,0.59,12.68
909546,1001,1,2025-02-17,0.5,12.24
909546,1002,1,2025-02-17,0.59,12.51
909546,1003,1,2025-02-17,0.08,1.72
904332,1001,1,2025-02-17,0.53,12.98
904332,1002,1,2025-02-17,0.19,4.03
904332,1003,1,2025-02-17,0.19,4.08
917622,1001,1,2025-02-17,2.75,67.35
917622,1002,1,2025-02-17,1.02,21.62
917622,1003,1,2025-02-17,1.75,37.62
911829,1010,4,2025-02-18,0.05,1.24
911829,1011,4,2025-02-18,0.59,10.99
911829,1012,4,2025-02-18,0.2,3.69
913679,1010,4,2025-02-18,0.2,4.95
913679,1011,4,2025-02-18,0.24,4.47
913679,1012,4,2025-02-18,0.2,3.69
900272,1007,3,2025-02-18,0.61,13.81
900272,1008,3,2025-02-18,0.24,5.1
900272,1009,3,2025-02-18,0.23,4.63
904398,1004,2,2025-02-18,0.13,2.85
904398,1005,2,2025-02-18,0.22,4.44
904398,1006,2,2025-02-18,0.34,6.79
917550,1001,1,2025-02-18,1.35,33.06
917550,1002,1,2025-02-18,3.29,69.75
917550,1003,1,2025-02-18,1.66,35.69
909846,1001,1,2025-02-18,0.45,11.02
909846,1002,1,2025-02-18,0.78,16.54
909846,1003,1,2025-02-18,0.18,3.87
906488,1001,1,2025-02-18,0.04,0.98
906488,1002,1,2025-02-18,0.51,10.81
906488,1003,1,2025-02-18,0.27,5.81
911556,1010,4,2025-02-18,0.11,2.72
911556,1011,4,2025-02-18,0.45,8.38
911556,1012,4,2025-02-18,0.21,3.88
901424,1001,1,2025-02-18,0.21,5.14
901424,1002,1,2025-02-18,0.19,4.03
901424,1003,1,2025-02-18,0.31,6.67
916337,1010,4,2025-02-18,0.33,8.17
916337,1011,4,2025-02-18,0.33,6.15
916337,1012,4,2025-02-18,0.11,2.03
906798,1007,3,2025-02-18,0.26,5.89
906798,1008,3,2025-02-18,0.28,5.95
906798,1009,3,2025-02-18,0.32,6.44
905339,1013,5,2025-02-18,0.28,7.11
905339,1014,5,2025-02-18,0.32,6.3
905339,1015,5,2025-02-18,0.15,2.84
909470,1007,3,2025-02-18,0.11,2.49
909470,1008,3,2025-02-18,0.73,15.51
909470,1009,3,2025-02-18,0.23,4.63
914925,1007,3,2025-02-18,0.35,7.92
914925,1008,3,2025-02-18,0.41,8.71
914925,1009,3,2025-02-18,0.35,7.04
906307,1007,3,2025-02-18,0.62,14.04
906307,1008,3,2025-02-18,0.38,8.07
906307,1009,3,2025-02-18,0.33,6.64
917733,1004,2,2025-02-18,0.7,15.34
917733,1005,2,2025-02-18,1.44,29.09
917733,1006,2,2025-02-18,1.13,22.57
902556,1013,5,2025-02-18,0.29,7.37
902556,1014,5,2025-02-18,0.35,6.89
902556,1015,5,2025-02-18,0.06,1.13
907794,1007,3,2025-02-18,0.49,11.09
907794,1008,3,2025-02-18,0.83,17.63
907794,1009,3,2025-02-18,0.81,16.29
902699,1007,3,2025-02-19,0.22,4.98
902699,1008,3,2025-02-19,0.21,4.46
902699,1009,3,2025-02-19,0.48,9.65
913404,1010,4,2025-02-19,0.35,8.66
913404,1011,4,2025-02-19,0.2,3.73
913404,1012,4,2025-02-19,0.29,5.36
903001,1001,1,2025-02-19,0.33,8.08
903001,1002,1,2025-02-19,0.23,4.88
903001,1003,1,2025-02-19,0.51,10.96
900782,1004,2,2025-02-19,0.38,8.33
900782,1005,2,2025-02-19,0.3,6.06
900782,1006,2,2025-02-19,0.34,6.79
908717,1001,1,2025-02-19,0.13,3.18
908717,1002,1,2025-02-19,0.39,8.27
908717,1003,1,2025-02-19,0.37,7.96
915028,1007,3,2025-02-19,0.8,18.11
915028,1008,3,2025-02-19,0.33,7.01
915028,1009,3,2025-02-19,0.27,5.43
914744,1001,1,2025-02-19,0.35,8.57
914744,1002,1,2025-02-19,0.32,6.78
914744,1003,1,2025-02-19,0.26,5.59
903142,1007,3,2025-02-19,0.32,7.24
903142,1008,3,2025-02-19,0.25,5.31
903142,1009,3,2025-02-19,0.33,6.64
906930,1001,1,2025-02-19,0.26,6.37
906930,1002,1,2025-02-19,0.34,7.21
906930,1003,1,2025-02-19,0.45,9.68
908605,1001,1,2025-02-19,0.53,12.98
908605,1002,1,2025-02-19,0.09,1.91
908605,1003,1,2025-02-19,0.23,4.95
911867,1013,5,2025-02-19,0.21,5.34
911867,1014,5,2025-02-19,0.01,0.2
911867,1015,5,2025-02-19,0.56,10.59
915991,1010,4,2025-02-19,0.25,6.19
915991,1011,4,2025-02-19,0.2,3.73
915991,1012,4,2025-02-19,0.4,7.39
912481,1004,2,2025-02-19,0.12,2.63
912481,1005,2,2025-02-19,0.12,2.42
912481,1006,2,2025-02-19,0.63,12.58
912244,1010,4,2025-02-19,0.28,6.93
912244,1011,4,2025-02-19,0.24,4.47
912244,1012,4,2025-02-19,0.29,5.36
912697,1001,1,2025-02-19,0.75,18.37
912697,1002,1,2025-02-19,0.44,9.33
912697,1003,1,2025-02-19,0.41,8.81
915622,1004,2,2025-02-19,0.42,9.21
915622,1005,2,2025-02-19,0.22,4.44
915622,1006,2,2025-02-19,0.08,1.6
900234,1010,4,2025-02-19,0.22,5.45
900234,1011,4,2025-02-19,0.33,6.15
900234,1012,4,2025-02-19,0.12,2.22
901773,1001,1,2025-02-19,0.56,13.71
901773,1002,1,2025-02-19,0.22,4.66
901773,1003,1,2025-02-19,0.31,6.67
908133,1007,3,2025-02-19,0.91,20.6
908133,1008,3,2025-02-19,0.24,5.1
908133,1009,3,2025-02-19,0.29,5.83
909263,1004,2,2025-02-19,0.43,9.43
909263,1005,2,2025-02-19,0.22,4.44
909263,1006,2,2025-02-19,0.15,3.0
909366,1007,3,2025-02-19,0.2,4.53
909366,1008,3,2025-02-19,0.35,7.43
909366,1009,3,2025-02-19,0.24,4.83
915518,1001,1,2025-02-19,0.26,6.37
915518,1002,1,2025-02-19,0.26,5.51
915518,1003,1,2025-02-19,0.47,10.1
907663,1001,1,2025-02-19,0.52,12.73
907663,1002,1,2025-02-19,0.12,2.54
907663,1003,1,2025-02-19,0.19,4.08
916749,1001,1,2025-02-19,0.29,7.1
916749,1002,1,2025-02-19,0.35,7.42
916749,1003,1,2025-02-19,0.23,4.95
914565,1013,5,2025-02-20,0.51,12.96
914565,1014,5,2025-02-20,0.26,5.12
914565,1015,5,2025-02-20,0.3,5.67
907597,1001,1,2025-02-20,0.23,5.63
907597,1002,1,2025-02-20,0.4,8.48
907597,1003,1,2025-02-20,0.13,2.79
907164,1010,4,2025-02-20,0.24,5.94
907164,1011,4,2025-02-20,0.45,8.38
907164,1012,4,2025-02-20,0.48,8.87
905902,1007,3,2025-02-20,0.46,10.41
905902,1008,3,2025-02-20,0.25,5.31
905902,1009,3,2025-02-20,0.24,4.83
913613,1010,4,2025-02-20,0.17,4.21
913613,1011,4,2025-02-20,0.18,3.35
913613,1012,4,2025-02-20,0.47,8.68
908003,1010,4,2025-02-20,0.52,12.87
908003,1011,4,2025-02-20,0.05,0.93
908003,1012,4,2025-02-20,0.34,6.28
915754,1007,3,2025-02-20,0.26,5.89
915754,1008,3,2025-02-20,0.51,10.83
915754,1009,3,2025-02-20,0.61,12.27
910430,1013,5,2025-02-20,0.49,12.45
910430,1014,5,2025-02-20,0.18,3.55
910430,1015,5,2025-02-20,0.25,4.73
913203,1007,3,2025-02-20,0.14,3.17
913203,1008,3,2025-02-20,0.4,8.5
913203,1009,3,2025-02-20,0.5,10.05
903654,1001,1,2025-02-20,0.76,18.61
903654,1002,1,2025-02-20,0.1,2.12
903654,1003,1,2025-02-20,0.12,2.58
913538,1007,3,2025-02-20,0.15,3.4
913538,1008,3,2025-02-20,0.27,5.73
913538,1009,3,2025-02-20,0.44,8.85
911388,1004,2,2025-02-20,0.67,14.69
911388,1005,2,2025-02-20,0.66,13.33
911388,1006,2,2025-02-20,0.6,11.98
903067,1010,4,2025-02-20,0.33,8.17
903067,1011,4,2025-02-20,0.2,3.73
903067,1012,4,2025-02-20,0.19,3.51
900848,1010,4,2025-02-20,0.36,8.91
900848,1011,4,2025-02-20,0.26,4.84
900848,1012,4,2025-02-20,0.44,8.13
914528,1001,1,2025-02-20,0.2,4.9
914528,1002,1,2025-02-20,0.31,6.57
914528,1003,1,2025-02-20,0.23,4.95
903758,1007,3,2025-02-20,0.78,17.66
903758,1008,3,2025-02-20,0.42,8.92
903758,1009,3,2025-02-20,0.14,2.82
916271,1013,5,2025-02-20,0.2,5.08
916271,1014,5,2025-02-20,0.29,5.71
916271,1015,5,2025-02-20,0.46,8.7
916233,1007,3,2025-02-20,0.2,4.53
916233,1008,3,2025-02-20,0.31,6.58
916233,1009,3,2025-02-20,0.4,8.04
907230,1004,2,2025-02-20,0.35,7.67
907230,1005,2,2025-02-20,0.38,7.68
907230,1006,2,2025-02-20,0.38,7.59
912349,1013,5,2025-02-20,0.26,6.61
912349,1014,5,2025-02-20,1.01,19.9
912349,1015,5,2025-02-20,0.46,8.7
900614,1001,1,2025-02-20,0.3,7.35
900614,1002,1,2025-02-20,0.21,4.45
900614,1003,1,2025-02-20,0.37,7.96
910704,1013,5,2025-02-21,0.37,9.4
910704,1014,5,2025-02-21,0.19,3.74
910704,1015,5,2025-02-21,0.21,3.97
917264,1013,5,2025-02-21,2.36,59.97
917264,1014,5,2025-02-21,1.65,32.5
917264,1015,5,2025-02-21,3.69,69.78
915161,1013,5,2025-02-21,0.39,9.91
915161,1014,5,2025-02-21,0.31,6.11
915161,1015,5,2025-02-21,0.3,5.67
915821,1010,4,2025-02-21,0.33,8.17
915821,1011,4,2025-02-21,0.22,4.1
915821,1012,4,2025-02-21,0.28,5.17
900376,1007,3,2025-02-21,0.1,2.26
900376,1008,3,2025-02-21,0.19,4.04
900376,1009,3,2025-02-21,0.88,17.7
904162,1010,4,2025-02-21,0.2,4.95
904162,1011,4,2025-02-21,0.25,4.66
904162,1012,4,2025-02-21,0.34,6.28
909027,1010,4,2025-02-21,0.34,8.42
909027,1011,4,2025-02-21,0.11,2.05
909027,1012,4,2025-02-21,0.33,6.1
916402,1001,1,2025-02-21,0.16,3.92
916402,1002,1,2025-02-21,0.59,12.51
916402,1003,1,2025-02-21,0.32,6.88
905538,1007,3,2025-02-21,0.4,9.06
905538,1008,3,2025-02-21,0.12,2.55
905538,1009,3,2025-02-21,0.62,12.47
909432,1004,2,2025-02-21,0.08,1.75
909432,1005,2,2025-02-21,0.75,15.15
909432,1006,2,2025-02-21,0.3,5.99
915350,1004,2,2025-02-21,0.23,5.04
915350,1005,2,2025-02-21,0.44,8.89
915350,1006,2,2025-02-21,0.59,11.78
904265,1004,2,2025-02-21,0.2,4.38
904265,1005,2,2025-02-21,0.39,7.88
904265,1006,2,2025-02-21,0.23,4.59
906865,1010,4,2025-02-21,0.13,3.22
906865,1011,4,2025-02-21,0.46,8.57
906865,1012,4,2025-02-21,0.55,10.16
902963,1013,5,2025-02-21,0.21,5.34
902963,1014,5,2025-02-21,0.56,11.03
902963,1015,5,2025-02-21,0.22,4.16
912932,1010,4,2025-02-21,0.2,4.95
912932,1011,4,2025-02-21,0.08,1.49
912932,1012,4,2025-02-21,0.5,9.23
914668,1004,2,2025-02-21,0.26,5.7
914668,1005,2,2025-02-21,0.18,3.64
914668,1006,2,2025-02-21,0.29,5.79
915274,1013,5,2025-02-21,0.69,17.53
915274,1014,5,2025-02-21,0.09,1.77
915274,1015,5,2025-02-21,0.11,2.08
912036,1004,2,2025-02-22,0.35,7.67
912036,1005,2,2025-02-22,0.19,3.84
912036,1006,2,2025-02-22,0.59,11.78
917089,1007,3,2025-02-22,8.62,195.16
917089,1008,3,2025-02-22,9.52,202.2
917089,1009,3,2025-02-22,12.95,260.42
917309,1007,3,2025-02-23,3.36,76.07
917309,1008,3,2025-02-23,3.06,64.99
917309,1009,3,2025-02-23,2.78,55.91
910231,1004,2,2025-02-23,0.17,3.73
910231,1005,2,2025-02-23,0.21,4.24
910231,1006,2,2025-02-23,0.65,12.98
916927,1001,1,2025-02-27,1.11,27.18
916927,1002,1,2025-02-27,2.73,57.88
916927,1003,1,2025-02-27,0.91,19.57
917634,1007,3,2025-02-28,3.16,71.54
917634,1008,3,2025-02-28,1.8,38.23
917634,1009,3,2025-02-28,1.22,24.53
916955,1004,2,2025-02-28,1.06,23.24
916955,1005,2,2025-02-28,1.63,32.93
916955,1006,2,2025-02-28,1.44,28.76
917683,1013,5,2025-02-28,5.45,138.48
917683,1014,5,2025-02-28,5.12,100.86
917683,1015,5,2025-02-28,7.44,140.69
917371,1004,2,2025-03-01,14.38,315.21
917371,1005,2,2025-03-01,9.44,190.69
917371,1006,2,2025-03-01,7.62,152.17
916980,1004,2,2025-03-08,0.74,16.22
916980,1005,2,2025-03-08,0.94,18.99
916980,1006,2,2025-03-08,2.21,44.13
917383,1007,3,2025-03-10,2.22,50.26
917383,1008,3,2025-03-10,2.43,51.61
917383,1009,3,2025-03-10,5.21,104.77
916984,1001,1,2025-03-10,6.73,164.82
916984,1002,1,2025-03-10,13.72,290.86
916984,1003,1,2025-03-10,11.69,251.33
917730,1007,3,2025-03-10,2.51,56.83
917730,1008,3,2025-03-10,1.86,39.51
917730,1009,3,2025-03-10,0.51,10.26
917329,1013,5,2025-03-13,0.83,21.09
917329,1014,5,2025-03-13,3.07,60.48
917329,1015,5,2025-03-13,3.45,65.24
917673,1010,4,2025-03-14,3.43,84.89
917673,1011,4,2025-03-14,1.25,23.29
917673,1012,4,2025-03-14,2.73,50.42
917153,1001,1,2025-03-15,1.08,26.45
917153,1002,1,2025-03-15,1.55,32.86
917153,1003,1,2025-03-15,1.45,31.18
917087,1007,3,2025-03-18,1.44,32.6
917087,1008,3,2025-03-18,1.03,21.88
917087,1009,3,2025-03-18,1.31,26.34
917120,1001,1,2025-03-19,2.9,71.02
917120,1002,1,2025-03-19,1.4,29.68
917120,1003,1,2025-03-19,2.51,53.96
917299,1001,1,2025-03-20,2.49,60.98
917299,1002,1,2025-03-20,1.71,36.25
917299,1003,1,2025-03-20,6.49,139.53
917758,1007,3,2025-03-21,3.83,86.71
917758,1008,3,2025-03-21,3.8,80.71
917758,1009,3,2025-03-21,2.54,51.08
917113,1004,2,2025-03-22,9.53,208.9
917113,1005,2,2025-03-22,11.11,224.42
917113,1006,2,2025-03-22,16.06,320.72
917302,1007,3,2025-03-22,2.93,66.34
917302,1008,3,2025-03-22,3.46,73.49
917302,1009,3,2025-03-22,5.17,103.97
912291,1010,4,2025-03-24,1.12,27.72
912291,1011,4,2025-03-24,0.58,10.81
912291,1012,4,2025-03-24,0.25,4.62
902387,1013,5,2025-03-24,0.52,13.21
902387,1014,5,2025-03-24,0.3,5.91
902387,1015,5,2025-03-24,0.2,3.78
916758,1013,5,2025-03-24,0.47,11.94
916758,1014,5,2025-03-24,0.31,6.11
916758,1015,5,2025-03-24,0.25,4.73
915527,1010,4,2025-03-24,0.56,13.86
915527,1011,4,2025-03-24,0.07,1.3
915527,1012,4,2025-03-24,0.44,8.13
917245,1004,2,2025-03-24,1.26,27.62
917245,1005,2,2025-03-24,2.16,43.63
917245,1006,2,2025-03-24,1.93,38.54
912771,1013,5,2025-03-24,0.36,9.15
912771,1014,5,2025-03-24,0.36,7.09
912771,1015,5,2025-03-24,0.31,5.86
902565,1013,5,2025-03-24,0.46,11.69
902565,1014,5,2025-03-24,0.68,13.4
902565,1015,5,2025-03-24,0.35,6.62
908142,1004,2,2025-03-24,0.49,10.74
908142,1005,2,2025-03-24,1.09,22.02
908142,1006,2,2025-03-24,0.43,8.59
914715,1007,3,2025-03-24,0.43,9.74
914715,1008,3,2025-03-24,0.41,8.71
914715,1009,3,2025-03-24,0.27,5.43
906392,1013,5,2025-03-24,0.34,8.64
906392,1014,5,2025-03-24,0.25,4.92
906392,1015,5,2025-03-24,0.46,8.7
913923,1004,2,2025-03-24,0.55,12.06
913923,1005,2,2025-03-24,1.03,20.81
913923,1006,2,2025-03-24,0.49,9.79
900857,1010,4,2025-03-24,0.2,4.95
900857,1011,4,2025-03-24,0.27,5.03
900857,1012,4,2025-03-24,0.29,5.36
906061,1007,3,2025-03-24,0.11,2.49
906061,1008,3,2025-03-24,1.23,26.13
906061,1009,3,2025-03-24,0.42,8.45
901782,1001,1,2025-03-24,0.45,11.02
901782,1002,1,2025-03-24,0.11,2.33
901782,1003,1,2025-03-24,0.43,9.24
901640,1004,2,2025-03-24,0.31,6.8
901640,1005,2,2025-03-24,0.5,10.1
901640,1006,2,2025-03-24,0.26,5.19
915170,1013,5,2025-03-24,0.23,5.84
915170,1014,5,2025-03-24,0.69,13.59
915170,1015,5,2025-03-24,0.39,7.37
913346,1010,4,2025-03-24,0.32,7.92
913346,1011,4,2025-03-24,0.18,3.35
913346,1012,4,2025-03-24,0.4,7.39
906354,1007,3,2025-03-24,0.42,9.51
906354,1008,3,2025-03-24,0.55,11.68
906354,1009,3,2025-03-24,0.56,11.26
902217,1007,3,2025-03-24,1.05,23.77
902217,1008,3,2025-03-24,0.19,4.04
902217,1009,3,2025-03-24,0.35,7.04
901498,1001,1,2025-03-25,0.12,2.94
901498,1002,1,2025-03-25,0.24,5.09
901498,1003,1,2025-03-25,0.59,12.68
916242,1001,1,2025-03-25,0.44,10.78
916242,1002,1,2025-03-25,0.16,3.39
916242,1003,1,2025-03-25,0.38,8.17
915896,1004,2,2025-03-25,0.21,4.6
915896,1005,2,2025-03-25,0.36,7.27
915896,1006,2,2025-03-25,0.36,7.19
910986,1001,1,2025-03-25,0.21,5.14
910986,1002,1,2025-03-25,0.61,12.93
910986,1003,1,2025-03-25,0.11,2.37
905986,1013,5,2025-03-25,0.46,11.69
905986,1014,5,2025-03-25,0.51,10.05
905986,1015,5,2025-03-25,0.09,1.7
908483,1004,2,2025-03-25,0.47,10.3
908483,1005,2,2025-03-25,0.67,13.53
908483,1006,2,2025-03-25,0.39,7.79
900347,1004,2,2025-03-25,0.43,9.43
900347,1005,2,2025-03-25,0.21,4.24
900347,1006,2,2025-03-25,0.2,3.99
907540,1001,1,2025-03-25,0.67,16.41
907540,1002,1,2025-03-25,0.08,1.7
907540,1003,1,2025-03-25,0.22,4.73
914064,1004,2,2025-03-25,0.5,10.96
914064,1005,2,2025-03-25,0.36,7.27
914064,1006,2,2025-03-25,0.19,3.79
904896,1010,4,2025-03-25,0.56,13.86
904896,1011,4,2025-03-25,0.08,1.49
904896,1012,4,2025-03-25,0.52,9.6
909036,1004,2,2025-03-25,0.07,1.53
909036,1005,2,2025-03-25,0.68,13.74
909036,1006,2,2025-03-25,0.18,3.59
906497,1004,2,2025-03-25,0.17,3.73
906497,1005,2,2025-03-25,0.31,6.26
906497,1006,2,2025-03-25,0.43,8.59
914302,1001,1,2025-03-25,0.26,6.37
914302,1002,1,2025-03-25,0.53,11.24
914302,1003,1,2025-03-25,0.22,4.73
912875,1010,4,2025-03-25,0.17,4.21
912875,1011,4,2025-03-25,0.32,5.96
912875,1012,4,2025-03-25,0.5,9.23
904105,1004,2,2025-03-25,0.3,6.58
904105,1005,2,2025-03-25,0.48,9.7
904105,1006,2,2025-03-25,0.21,4.19
906278,1001,1,2025-03-26,0.37,9.06
906278,1002,1,2025-03-26,0.45,9.54
906278,1003,1,2025-03-26,0.51,10.96
903076,1010,4,2025-03-26,0.27,6.68
903076,1011,4,2025-03-26,0.26,4.84
903076,1012,4,2025-03-26,0.36,6.65
900066,1001,1,2025-03-26,0.5,12.24
900066,1002,1,2025-03-26,0.22,4.66
900066,1003,1,2025-03-26,0.11,2.37
906175,1004,2,2025-03-26,0.3,6.58
906175,1005,2,2025-03-26,0.41,8.28
906175,1006,2,2025-03-26,0.37,7.39
914639,1004,2,2025-03-26,0.03,0.66
914639,1005,2,2025-03-26,0.66,13.33
914639,1006,2,2025-03-26,0.33,6.59
910543,1010,4,2025-03-26,0.35,8.66
910543,1011,4,2025-03-26,0.42,7.82
910543,1012,4,2025-03-26,0.14,2.59
917173,1010,4,2025-03-26,0.77,19.06
917173,1011,4,2025-03-26,0.9,16.77
917173,1012,4,2025-03-26,0.42,7.76
903010,1001,1,2025-03-26,0.19,4.65
903010,1002,1,2025-03-26,0.35,7.42
903010,1003,1,2025-03-26,0.33,7.1
915424,1007,3,2025-03-26,0.86,19.47
915424,1008,3,2025-03-26,0.26,5.52
915424,1009,3,2025-03-26,0.14,2.82
907239,1007,3,2025-03-26,0.32,7.24
907239,1008,3,2025-03-26,0.43,9.13
907239,1009,3,2025-03-26,0.6,12.07
904236,1001,1,2025-03-26,0.34,8.33
904236,1002,1,2025-03-26,0.18,3.82
904236,1003,1,2025-03-26,0.52,11.18
909789,1001,1,2025-03-26,0.74,18.12
909789,1002,1,2025-03-26,0.25,5.3
909789,1003,1,2025-03-26,1.06,22.79
906769,1004,2,2025-03-26,0.26,5.7
906769,1005,2,2025-03-26,0.36,7.27
906769,1006,2,2025-03-26,0.29,5.79
912177,1001,1,2025-03-26,0.43,10.53
912177,1002,1,2025-03-26,0.21,4.45
912177,1003,1,2025-03-26,0.18,3.87
908932,1001,1,2025-03-26,0.69,16.9
908932,1002,1,2025-03-26,0.77,16.32
908932,1003,1,2025-03-26,0.48,10.32
901744,1001,1,2025-03-26,0.24,5.88
901744,1002,1,2025-03-26,0.7,14.84
901744,1003,1,2025-03-26,0.41,8.81
916102,1004,2,2025-03-26,0.61,13.37
916102,1005,2,2025-03-26,0.19,3.84
916102,1006,2,2025-03-26,0.29,5.79
915321,1004,2,2025-03-26,0.18,3.95
